TRANSACTION_ID,INVESTIGATION_COST,CUSTOMER_SUPPORT_COST,LOST_INTERCHANGE
TXN_m3FEf9Fmaj3o,-31.29,-43.8,-43.91
TXN_EMr4xsK@6QF1,-35.14,-33.85,-37.83
TXN_UrLWHAqFcQtC,8.28,5.62,0.66
TXN_UDOoMopORkTP,-31.27,-40.99,-48.36
TXN_ywjWDfKpsPgu,-47.5,-42.09,-38.96
TXN_08x4GTxW0JOH,-41.55,-33.14,-49.07
TXN_g4nq@wguMnvJ,-36.18,-32.09,-36.13
TXN_GQ0-F3WH6Cgq,-46.08,-32.19,-33.12
TXN_7Say6iQvDPlo,-45.27,-36.55,-42.39
TXN_HrW3NtfH@ya_,-45.01,-47.81,-33.47
TXN_2RrGfmsBmWm3,-36.4,-41.71,-30.61
TXN_OD-yhsEdC7Xk,-36.31,-34.05,-38.04
TXN_Py3ht8rylm30,-36.58,-40.54,-32.38
TXN_YDUc@wgcY0Yv,-30.04,-44.61,-36.45
TXN_SPGL6sxfjG0V,-34.29,-38.94,-49.69
TXN_qx3lJOiKemb0,-31.43,-38.3,-47.77
TXN_w9us7aEnLp_f,-31.4,-40.18,-45.61
TXN_tO3S7jXB3p44,-33.02,-30.39,-47.24
TXN_On-T55CmCX-V,-49.02,-32.43,-37.59
TXN_HtifLq1YCsoj,-44.63,-35.04,-38.62
TXN_dFwcvj-AJt42,-48.39,-37.48,-43.82
TXN_XCcAh9tNbtkZ,-30.71,-34.61,-49.64
TXN_eym4ZDodjgAT,-31.9,-36.29,-45.09
TXN___aKGmVFT2KK,-45.91,-35.22,-35.57
TXN_Sa_ziXITuT4p,-34.27,-34.11,-44.94
TXN_AAWAWfG7qppN,-31.07,-35.11,-41.28
TXN_TdVp_aDq2zgn,-39.24,-38.7,-38.42
TXN_6oF5@t6E@DYP,-31.73,-41.53,-34.55
TXN_hFCOc5TsoJG7,-48.55,-46.38,-47.73
TXN_zTf-hVq7SyQL,-43.62,-43.08,-39.79
TXN_2qiwAdI-FiAY,-49.23,-41.56,-41.54
TXN_K0MJFl89nJN1,-38.94,-38.57,-35.41
TXN_DEzV952hKBmG,-49.33,-39.85,-49.27
TXN_8mXsO1hir9bw,-32.42,-49.38,-31.19
TXN_CH9RfUfq9I0q,-44.67,-47.38,-40.37
TXN_8__8WCPb-N-p,-32.74,-48.18,-38.33
TXN_XvrafAu5CMBb,-35.86,-34.51,-30.67
TXN_hPpJb_E2pSu5,-48.24,-32.14,-39.8
TXN_1trohIJ9oMft,-48.31,-42.39,-36.85
TXN_qCpa_gonKOHy,-35.68,-49.5,-42.79
TXN_A4WaR4W8rvhg,-40.18,-37.49,-31.65
TXN_z5zineWMfcBh,-42.72,-39.1,-45.87
TXN_X_bukiwD9UIC,-38.31,-35.21,-41.91
TXN_@W4_scHcxpYJ,-45.04,-40.53,-41.02
TXN_rA-RZAIuQOnd,-44.32,-30.09,-42.57
TXN_3a1FukTX1KJ5,7.53,17.41,2.44
TXN_0EcVf09fiV_T,-46.4,-46.93,-30.99
TXN_yoxnaqw89s1q,-46.74,-35.8,-31.24
TXN_HGaDEwVVAuRC,-44.56,-41.81,-36.62
TXN_4Bko45YxxhEI,-40.14,-38.52,-45.22
TXN_nknrvjr12mYk,10.76,22.9,3.57
TXN_bAboqEDAOvcy,-33.39,-44.05,-32.93
TXN_vYdnfRbJTUmT,-38.2,-32.1,-49.05
TXN_g6auRjY4qn@h,-49.48,-42.67,-38.46
TXN_HobectvZtgvT,-49.29,-45.57,-44.79
TXN_tRYsZMGW_D@d,-46.63,-43.52,-47.63
TXN_sa@fzSbQGF61,-45.94,-30.13,-38.47
TXN_aJaVcpx26fBz,-39.56,-33.39,-49.16
TXN_7@SlIFBbV_Dh,-36.24,-31.42,-44.81
TXN_OWdKjjHaYLu6,-42.72,-39.11,-40.61
TXN_OoE-k1h63Opd,-46.43,-34.37,-35.37
TXN_Z_xz5-HXmHNF,-30.94,-39.57,-40.67
TXN_7KBmiAx-eQNl,-37.03,-46.2,-41.09
TXN_s8sbtSyY-ye8,-40.52,-47.34,-40.14
TXN_w3mINNYJ1mDv,-33.39,-48.64,-49.33
TXN_BExDG1suY97@,-34.02,-32.96,-45.37
TXN_rroQAOzBo-28,-31.51,-42.46,-30.56
TXN_VCvG0qgZymlh,-45.76,-42.65,-42.08
TXN_EJSofilzPOrG,-47,-36.02,-37.46
TXN_skJSJN-i0Qic,-42.99,-35.94,-45.26
TXN_4QoZc-gLXzER,-40.25,-46.3,-42.89
TXN_uCrl-jSKJyh8,-45.99,-44.19,-43.7
TXN_JzeRWRnX0v8V,-49.77,-45.44,-43.7
TXN_UzwLVOtjIghn,-31.55,-41.51,-41.86
TXN_f7ROCSAHbM9S,-49.32,-41.84,-43
TXN_hRxSHhsE@5AM,-36.12,-47.83,-44.64
TXN_4hNWqD4Di9i-,-42.89,-31.98,-47.23
TXN_RX0AwoShAJyj,-48.63,-44.4,-42.15
TXN_GPj8VTxXH8Vi,3.45,10.47,1.01
TXN_dC6hTgV4hDWj,-41.56,-42.29,-38.7
TXN_-qMVXvniDGUc,-47.11,-43.02,-38.25
TXN_tyNkaFt1-wpU,-46.61,-45.39,-45.54
TXN_ZIM8PYZ4LXzd,-45.35,-31.77,-38.65
TXN_WEhy8kD71Qxe,-33.14,-40.62,-40.09
TXN_EyXf@EB1scMa,-42.73,-48.89,-49.76
TXN_mfgW1k@MXchI,-38.54,-40.38,-38.2
TXN_B_OEgh-@nAah,-44.53,-40.89,-37.49
TXN_KXV8Rp35PU5P,-33.81,-39.77,-47.91
TXN_uGbJ2to4W2GQ,-46.82,-40.47,-45.47
TXN_-QVJyXM0U6fq,-35.79,-41.16,-37.46
TXN_SUlRtCQCCs5c,-35.47,-48.78,-31.96
TXN_ouvGxUSv_ZRj,-37.45,-46.43,-49.86
TXN_WmZCPRDooS-z,-34.51,-47.09,-45.87
TXN_Kf5@rU1649uE,-48.35,-38.96,-35.57
TXN_BFeNaY2WFUze,-42.52,-39.76,-38.76
TXN_02eGIFr-UEd6,-32.08,-32.93,-49.01
TXN_92ZWBy0r9Vfz,-35.16,-48.43,-41.42
TXN_Q_aGw@SNLE1M,-43.99,-31.55,-48.52
TXN_mgKZLRduh08U,6.66,15.92,2.13
TXN_d49XDO2U0Dsc,-48.84,-33.48,-35.49
TXN_@NhiPLVUFIuJ,-46.84,-38.69,-41.92
TXN_ZAbfqke5nYzC,-39.38,-38.59,-39.82
TXN_tIR4f2xhtLWO,-30.55,-47.93,-46.37
TXN_Y9D4R3S70MLo,-46,-47.7,-34.01
TXN_uJvrZ9Qmb3ok,-41.7,-45.9,-35.22
TXN_KC@1k7P@4S6U,-36.64,-36.82,-43.53
TXN_Wkd-U56v0Qtg,-30.94,-45.46,-46.35
TXN_@mqSzZgQf54U,-45.74,-47.83,-42.73
TXN_qmaZgOb74zLV,-32.1,-41.98,-36.79
TXN_9CA0_juCY_5i,-36.7,-46.17,-44.06
TXN_s6avOw2U1-Ik,-42.83,-33.6,-45.19
TXN_hJ3pSNaOeqEw,-34.33,-44.27,-31.15
TXN_Qh1GAtu@p83u,-36.04,-35.42,-36.67
TXN_vZMs8w2BihR0,-39.33,-37.35,-49.77
TXN_@sQLbdt_-xPn,4.77,12.7,1.47
TXN_py1QKIJc3VtD,-35.9,-48.39,-34.75
TXN_DEEJDVj3s6sC,-43.72,-39.05,-43.57
TXN_HvNIH9nI8rWp,-30.9,-30.26,-30.48
TXN_4FYKgdLVQwpp,-35.8,-36.59,-47.21
TXN_yAvFy4Rp_D_b,-37.51,-46.16,-49.19
TXN_1zNMFeeN1GP9,-32.13,-45.06,-43.16
TXN_L_U6hp0cM1PE,-42.36,-32.39,-49.09
TXN_EYaLJIffhuHC,9.48,20.71,3.12
TXN_woJq-NjQ3XiD,-38.68,-49.17,-47.64
TXN_B3K22qFbp08B,-35.64,-33.89,-44.75
TXN_m7jEDRZq12-J,-38.51,-42.68,-41.74
TXN_fp-fkaybDd20,-46.54,-39.18,-46.69
TXN_19bCsyeXLxkh,-31.73,-49.98,-32.19
TXN_tiCT3_9604H0,-41.84,-49.65,-35.91
TXN_aYtd78OkxdpD,-31.56,-34.1,-40.38
TXN_v3zPF7eoy5dg,-34.48,-45.89,-48.37
TXN_-raOVzGR_oOH,-43.42,-38.02,-47.54
TXN_VQQQsdi2Ha5V,-41.96,-46.87,-42.73
TXN_Se4CrS37a7C6,-43.54,-30.11,-38.45
TXN_h_nN6UabIVrf,-40.54,-38.42,-35.44
TXN_Pi-1GC9kL6sO,-36.28,-46.08,-44.82
TXN_0ugHVtg8qVvm,-30.45,-45.59,-32.23
TXN_fZTLEmSny1s0,-45.84,-48.07,-31.65
TXN_DQ3_ucCsOs@7,-48.87,-44.92,-42.19
TXN_dqItd@V2VJHz,-48.33,-42.09,-30.81
TXN_hTSvO-7Nt_ny,-38.42,-43.5,-43.72
TXN__cx4Hl8qW_z6,-44.72,-44.17,-44.48
TXN_h8nEp@jtEmqj,-32.27,-45.11,-45.61
TXN_OBT_7mn4nRhi,-31.28,-33.03,-47.9
TXN_XVYkHR675GM@,13.32,14.98,4.99
TXN_Ls6sLRAF2SAF,-39.61,-36.96,-48.23
TXN_Eq6piI5cHp5F,-47.28,-49.73,-36.12
TXN_NOi4Q8@sqhGZ,-37.08,-45.1,-49.66
TXN_UWtJdSII4IkK,-33.98,-44.86,-32.98
TXN_PRjkux77OFKz,-30.97,-43.46,-33.69
TXN_j7VE7k_gRFh7,-37.82,-47.13,-48.76
TXN_hcX7676tA8oF,-36.97,-36.01,-48.27
TXN_8GHelxitNtAJ,-43.02,-47.58,-47.7
TXN_btkykWGJ9P-3,-34.58,-41.25,-46.76
TXN_O9c50SZuzuGZ,-35.03,-46.36,-32.87
TXN_mA1fi6Lu6fwY,-32.1,-40.07,-38.01
TXN_vYVhUJZhGWvh,-35.87,-31.68,-44.28
TXN_nCdl4Gs0McVU,-45.06,-35.02,-45.08
TXN_MmAW5cAv76-I,-34.78,-42.23,-39.67
TXN_OkKJX9P99BIL,-32.3,-41.01,-40.53
TXN_01J03upT29_4,-34.38,-33.63,-38.22
TXN_j3Zbl4l17puo,-38.65,-45.47,-39.07
TXN_2GsNwkZCrzPP,-33.39,-39.31,-31.46
TXN_aYJT9QrZAIWz,-46.81,-43.75,-33.55
TXN_6-hUz6jclCbX,-36.69,-45.25,-34.22
TXN_kn4X_P0-g_7u,-46.32,-48.39,-46.46
TXN_aBeVjXOTLca6,-46.78,-34.83,-45.45
TXN_YU0Mdy0h3vYX,-41.12,-41.66,-33.16
TXN_b3aVdycSj01p,21.48,27.22,9.89
TXN_GQFyTxpYDbo6,-49.78,-46.31,-42.13
TXN_NKJBPYSp5iRA,-43.36,-49.81,-42.17
TXN_idybMt7fVyBH,-48.75,-33.85,-49.92
TXN_-scVNgiEzCVt,-31.78,-38.47,-46.27
TXN_v2kzSN2-wzdD,-45.83,-31.18,-43.23
TXN_jxNxcGDOCOso,-39.95,-46.45,-41.09
TXN_W0aySzquzePW,-30.96,-33.71,-43.82
TXN_ZZBWlp3IG8dj,-38.99,-45.56,-35.42
TXN_JP0bJkLpRpML,-35.86,-48.07,-37.24
TXN_Qok6wkQ5L5cR,-33.38,-30.09,-43.17
TXN_JB0whpw_Wf9y,-41.23,-47.56,-48.19
TXN_VEmNXFdPeGsg,-46.61,-32.4,-39.11
TXN_P2FCpKs_Qn0O,-34.34,-32.69,-40.52
TXN_9CVLx@tfWHbq,-36.3,-49.48,-47.6
TXN_lyxh02Fj@6er,-37.57,-38.15,-33.08
TXN__HytWeDDWgVa,14.1,16.14,5.46
TXN_dmQ2MaTd1i9r,-44.44,-43.9,-48.88
TXN_6Ar8CSo0q7Qj,-47.08,-45.21,-43.7
TXN_UpLM51hRv6o4,-42.45,-46.88,-31.88
TXN_RXYUsM9QD80i,-38.14,-47.91,-35.13
TXN_amQs_f7i4ic4,-35.79,-39.65,-40.83
TXN_HlNTg0O1JWOE,-44.62,-33.07,-44.85
TXN_YS2aakJMEk@0,-36.12,-42.86,-47.65
TXN_hY3uaIz@tgn2,-32.56,-41.17,-32.34
TXN_knc6zzcCGhuR,-48.94,-39.7,-40.13
TXN_AL9UZvuMMumE,-40.64,-38.43,-40.39
TXN_-Fxxqd4yis4P,-43.37,-40.12,-31.64
TXN_i3vx5@9nYDQZ,-41.97,-39.51,-36.36
TXN_FR8Q80vhs1EY,-48.59,-41.11,-48.06
TXN_Y@yB8lSrWVtD,-48.59,-34.81,-44.51
TXN_IwqUkd1PBVNC,-34.99,-42.37,-46.43
TXN_JWPHBpnApxkj,-30.55,-35.93,-33.94
TXN_qe94xDwzVkKz,-36.61,-47.87,-36.07
TXN_Bq9VRoEpHI-r,-36.27,-31.1,-49.42
TXN_LtI9bDAymyN6,-47.07,-42.36,-41.99
TXN_@XT3AAr0WLJ7,-39.27,-36.79,-30.62
TXN_IaCWsSSvyGVL,-44.79,-46.52,-48.76
TXN_Q_-FF8jwN4JH,-33.73,-40.01,-33.95
TXN_S3j72m5nsHdL,-30.43,-47.95,-44.23
TXN_5DhRZR2QfRG9,-49.03,-39.9,-41.9
TXN_5Y27e3cDZLAR,-39.92,-31.07,-35.74
TXN_5FlBe8bUUa1o,-44,-42.26,-43.89
TXN_-ritZJ8f3nwB,-42.45,-32.14,-34.59
TXN_@qvXWEdQlpPp,-30.35,-35.14,-49.96
TXN_enBJueUVC1Er,-32.25,-30.96,-31.11
TXN_p2YalzE-K0sJ,-40.52,-42.01,-33.59
TXN_-KF42Fwr2k@e,-45.69,-37.56,-44.26
TXN_AXVgDfWcGnO-,-39.69,-43.87,-34.46
TXN_xN@SL1AvH4UX,-49.81,-44.1,-46
TXN_bVj9Db9LlVkS,-44.66,-31.45,-36.44
TXN_nRROHcnUyYlP,-39.64,-45.26,-38.22
TXN_fcet22KfqG@X,-39.81,-35.8,-41
TXN_M-cxVRxLT06I,-46.53,-34.8,-41.93
TXN_7UbeBYhQhlLS,-39.24,-44.24,-48.03
TXN_ktz3glwuJIh@,3.16,9.98,0.91
TXN_au2I-2cJw1mL,-40.88,-45.76,-38.69
TXN_fygTF2Us0cNs,-48.59,-42.67,-48.77
TXN_UwmxW5tiFcQ9,-34.35,-45.59,-37.55
TXN_MnNfK5C6k-KE,-49.88,-36.16,-43.83
TXN_isf6tKpqfTzu,-44.03,-46.64,-37.31
TXN_4KiuwGwMmNQQ,-30.12,-32.98,-33.03
TXN_KD@6pdTfa8qr,-35.34,-31.09,-48.42
TXN_14TMKGjKe-c5,-30.62,-31.16,-38.47
TXN_AooE0Lazeodm,-48.23,-49.05,-40.67
TXN_thRbu-lAy4FU,-46.28,-48,-42.37
TXN_F@x8U019biB7,-30.36,-49.8,-40.39
TXN_ywDgZYMz9Zaw,-48.19,-44.08,-48.73
TXN_LA-TvCfAOtSt,-40.97,-46.48,-31.01
TXN_VljXO@MfHnYO,18.8,14.04,2.76
TXN_MYDiy8Rq7guM,-44.22,-35.02,-38.87
TXN_MVgIsp5_1wZq,-31.03,-32.35,-36.13
TXN_Cjy6sXxNRlkj,-30.09,-40.96,-41.86
TXN_65pucX09oWJ7,-49.73,-33.11,-45.32
TXN_8BnZARGedelV,-41.36,-44.55,-47.34
TXN_LLIIgaSDdn6@,-39.94,-44.46,-45.97
TXN_MxNmLf5Mn_EG,-43.46,-38.65,-30.75
TXN_GAxQqlaL-zW-,-33.95,-48.6,-45.78
TXN_2EVim96xwzKL,-30.08,-34.59,-32.08
TXN_4B23nv5o3M01,-43.37,-46.47,-48.49
TXN_p6C3YUqZTtq8,16.94,20.41,7.16
TXN_r8XZRy_HenbX,28.55,37.82,14.13
TXN_Ti6af0_4nVw1,-40.37,-45.8,-30.48
TXN_SYkYBxVP_aSZ,-33.88,-35.39,-36.05
TXN_J7_vIn3RlMhq,-34,-46.16,-41.9
TXN_iDf8HvalrNT2,-32.02,-42.28,-32.69
TXN_0i665YQb2TOx,-39.3,-37.03,-30.77
TXN_vEz0Y4cQlhaF,-48.65,-49.77,-44.03
TXN_F1nffcFsT@ZT,-31.08,-41.38,-38.57
TXN_af_hFfLBJtFh,-31.39,-35.55,-44.67
TXN_BoKqdHhLurA3,-46.84,-37.08,-45.1
TXN_fzUVwuO0gbmJ,-48.08,-41.31,-41
TXN_F2_pxdIKmuqS,-31.88,-43.97,-38.48
TXN_JAo2I6Xf6zyx,-43.27,-35.65,-48.96
TXN__RsVipg8cxk0,8.93,19.78,2.93
TXN_Qxuag6BnI-qK,-44.97,-37.91,-48.32
TXN_vxkW38rPXzRl,-43.53,-44.8,-34.43
TXN_v1MhBPOlNuuy,-45.18,-45.81,-32.48
TXN_bVs@UjtjgDkm,-40.45,-42.72,-35.17
TXN_lAyE1zoULq0E,-42.44,-48.34,-37.07
TXN_OcnKTMQC@@V2,-34.69,-42.74,-39.45
TXN_E55MISdXoXaW,-46.31,-37.1,-44.18
TXN_JNkL7EQ2L0bI,-40.19,-47.93,-49.33
TXN_ecktPsV2CNjM,-47.33,-43.62,-44.24
TXN_GnWYdvQMPlXN,-32.13,-40.76,-48.27
TXN_slU@YGtvPLMZ,-37.68,-45.59,-44.3
TXN_vXuRFIWxNV1I,-40.61,-39.74,-47.6
TXN_znD0fo00Gkdh,-43.19,-43.63,-35.6
TXN_rSzM3WzjVP6F,-36.55,-40.94,-47.83
TXN_RA70dw_VsE@K,-42.11,-32.15,-30.94
TXN_8UPDJ8sOpZ8-,-32.23,-33.07,-40.67
TXN_s3_7tlSXS8Xr,-47.51,-42.56,-45.45
TXN_XBdmHoBacmBi,-38.95,-48.29,-43.22
TXN_PHTs_fRdsFMY,-35.43,-40.57,-39.8
TXN_dX2gmFeVhuKp,-42.78,-41.59,-31.2
TXN_USJmCcegbF6U,-41.43,-46.56,-45.68
TXN_JuV7pFuFXIZV,-34.36,-31.63,-33.72
TXN_U@0oC8nkROSZ,10.99,23.29,3.65
TXN_lZDi8DMBPZi2,-47.53,-44.15,-34.64
TXN_DEoJ5YQjhfxx,-42.71,-31.46,-42.62
TXN_AogAHNDiyAXb,-39.12,-32.59,-49.32
TXN_E5aTI0GZ8b-o,-31.59,-46.2,-40.64
TXN_JIxjJBoB58ay,-46.38,-42.65,-42.17
TXN_qEOa-4GOKWPf,-31.01,-39.1,-41.31
TXN_Jn4XneCuHkRj,-46.98,-46.58,-41.62
TXN_uDIWRfK3Pa4w,-37.98,-37.18,-43.85
TXN_8AwoWleTEY3z,-34.97,-39.45,-32.01
TXN_VBzyazm-jUnP,-45.87,-43.01,-40.29
TXN_mO3oZ_FDxYqu,-44.59,-40.63,-46.2
TXN_pLAyw0VUa_Wq,-30.64,-34.11,-44.68
TXN_plM2bl@P9lsq,-40.77,-46.44,-48.97
TXN_BOH_gzAF-4-h,-37.52,-49.09,-35.39
TXN_-V0X1T-3W8LE,-41.53,-34.68,-33.92
TXN_2Mcv2m3XqFFh,-49.7,-44,-43.61
TXN_bAJ-LK7pBxwM,-49.47,-48.48,-41.7
TXN_xrKJMB290InY,-47.83,-37.91,-36.37
TXN_1t_nZnAkdN@T,-39.06,-47.7,-30.05
TXN_oDsfoq5WxGOb,-43.59,-47.28,-32.83
TXN_m0ufsulR43qZ,-41.92,-35.48,-47.4
TXN_LYpxrMF3C9oW,-30.03,-39.09,-45.61
TXN_cOTMymCW1mwX,-34.72,-42.69,-42.11
TXN_2zJ7RvkDeXoi,-49.13,-44.46,-33.87
TXN_3_07OZoNTdAC,-41.79,-41.82,-46.17
TXN_m4@sBooqThKJ,-42.53,-32.24,-40.3
TXN_j4cog5HKP41p,-36.35,-37.05,-41.63
TXN_B6lxOxcAJHF6,-48.89,-44.84,-33.5
TXN_CEms8Da1BMD2,-42.3,-35.14,-37.51
TXN_LVILoHVM69@6,-37.79,-37.2,-46.89
TXN_TW_oVDOudNZD,-43.86,-35.17,-31.46
TXN_g4Yd4dhdrE1P,-35.96,-43.99,-38.7
TXN_icqIYLTUcHmX,-40.93,-37.24,-32.53
TXN_Fv2c40iGSrQn,-47.47,-46.58,-44.81
TXN_s8Ky--bvPeZa,-45.65,-36.53,-40.32
TXN_MT-uV-fF-Fxc,-34.85,-41.02,-34.15
TXN_L581P-Fk_KEO,-49.61,-43.33,-45.06
TXN_PgHDeahHkiwF,-43.87,-33.31,-31.67
TXN_6D6F5ZKwz8wK,-35.81,-31.56,-39.63
TXN_e0OeIQx2D0U2,-31.48,-41.41,-33.76
TXN_p-4PUKmEpOTd,-40.83,-47.16,-36.79
TXN_x3ScDxCrHgnD,24.07,31.1,11.44
TXN_FIcEbBtdqjIx,-39.22,-40.98,-36.14
TXN_zOAkxbA6-mDU,-46.01,-44.83,-42.82
TXN_tYvUjMA@E7pX,6.02,3.82,0.2
TXN_8SSkTlMrC98A,-36.72,-32.64,-30.6
TXN_mWxYOAvM7kRU,-46.42,-33.15,-31.27
TXN_m0mwUijUDQOH,-49.79,-40.73,-35.51
TXN_M@eBB7YW9G-h,19.7,14.76,2.94
TXN_BPe2HsJUKXRw,-48.04,-40.69,-33.61
TXN_8SiZLNuLi2oJ,-43.76,-37.19,-45.53
TXN_x0G83uIEZ53b,-30.4,-46.47,-32.17
TXN_WEab_XCDcpJC,-48.36,-45.41,-43.38
TXN_iW_nTE3jJNr7,-36.11,-33.12,-46.31
TXN_2mJUaijq_mcj,-41.43,-43.53,-41.04
TXN_-WB56AW2Vfld,-36.13,-43.46,-33.45
TXN_NxcTP19dqup3,-47.14,-45.61,-39.74
TXN_bW4ZqPjB96AF,-40.52,-47.25,-42.53
TXN_qTj0t@LxDcOT,-44.39,-37.04,-46.55
TXN_8t8dxj_Nlyhe,-35.33,-47.27,-49.51
TXN_RCITu3Z6oqAk,-31.24,-49.9,-44.3
TXN_azb7GUPQ9n5q,-30.74,-46.82,-43.07
TXN_pgSHVd9wmT7z,-36.65,-36.83,-41.11
TXN_F1UaVsIbsc-x,-32.78,-36.6,-39.52
TXN_Bx7vyo0Eb5u0,-35.62,-47.76,-32.54
TXN_7ZyUThez8iec,7.75,17.78,2.51
TXN_ZKg7jnn1bFNr,-47.4,-41.73,-45.87
TXN_jHx4CEWjJNdk,-39.52,-40.14,-33.27
TXN_9PlOR_mpiS5s,-38.23,-39.85,-40.42
TXN_wHi9KPMR@FEL,-48.9,-37.4,-30.26
TXN_OH_xSHOkF0Q3,-37.91,-33.65,-32.1
TXN_h4QcTRHgo-1A,-30.5,-41,-49.46
TXN_s1VLhAk7tS1T,-35.69,-44.65,-42.09
TXN_SyYUUynyJUrS,-35.64,-48.2,-47.53
TXN_WLk2YwRKyVR-,-32.35,-41.3,-39.47
TXN_T7rAJYefTD-t,-30.04,-35,-39.63
TXN_ldAg9wwUcbSg,-45.58,-47.22,-41.14
TXN_3z_Rc8psUgFn,-38.76,-32.58,-33.16
TXN_ydGb8mgWKS@D,-43.01,-49.79,-44.6
TXN_WCbe4buJ2FEc,-40.98,-32.58,-32.87
TXN_l08ptpN35cSZ,-40.62,-39.79,-44.6
TXN_Ury5ZDt4Eh@Z,-37.51,-48.68,-38.78
TXN_vD_QYn4l23gM,-44.75,-36.25,-33
TXN_DTN1Q914DGGF,-41.73,-40.52,-43.29
TXN_5eeHwjF-TRWl,-46.95,-39.08,-36.76
TXN_irRREh8ozYHd,-46.92,-36.8,-30.95
TXN_NtJMAz7DQgzv,-38.6,-41.93,-33.33
TXN_hMYU1HjHt-7S,-39.64,-37.6,-39.67
TXN_Vn6ZnUns-v6G,-33.5,-44.89,-31.45
TXN_4BtdHKYlfbDn,-36.39,-31.43,-42.19
TXN_LuzWZTCpRI96,-36.73,-35.42,-39.29
TXN_BMwkA0kR3Ph7,-47.17,-43.65,-40.34
TXN_W5zD27w-R9Ix,-35.72,-45.02,-38.67
TXN_LyDG7OOLbIUk,-47.93,-35.19,-44.2
TXN_WIDFTXUNZRIv,-49.73,-40.68,-31.51
TXN_GnyteQlH_5@V,-49.43,-36.61,-31.49
TXN_7OH9RG8NifLU,-30.38,-34.72,-37.03
TXN_2_2sZJ_Bgppe,-33.71,-30.84,-31.75
TXN_QrPGivFeWeFT,-42.29,-48.46,-45.39
TXN_L8L89eblIRLz,-41.77,-33.94,-49.44
TXN_A6-WI2dnJ2IY,10.41,22.29,3.44
TXN_dgTHnpYuZ1A-,-35.81,-44.8,-30.85
TXN_lKtZH@6hY@ch,-30.59,-47.56,-42.62
TXN_Oal0OOOWL-23,-37.38,-30.45,-44.34
TXN_NT48IF@FridR,-35.5,-44.67,-40.4
TXN_W3cFk2g5q10D,-31.86,-48.48,-48.93
TXN_LtwnfZOKK8_x,5.53,14.01,1.74
TXN_BQOXOp-RIjso,-45.23,-39.96,-49.74
TXN_7vPNzgKKnBib,-30.91,-46.58,-35.12
TXN_RLewzxd_Pbst,-42.51,-37.76,-37.9
TXN_pCX@a8WP1muX,-42.05,-31.28,-41.63
TXN_Y0yyBAzCrW7r,-34.1,-48.88,-45.59
TXN_Pt5lGuJavA9x,-39.94,-49.6,-30.02
TXN_JrawW2BPaQVg,-41.14,-31.59,-35.75
TXN__ofhFlLsxpbJ,-33.96,-43.48,-35.81
TXN_fXj8TbAm94@f,-30.21,-32.23,-32.63
TXN_jwE-w6I5-JDV,-40.8,-40.77,-46.39
TXN_yD_M37Sa9Rav,-41.94,-41.65,-46.03
TXN_pEa-Awm6q_yY,-30.98,-43.01,-45.7
TXN_xX5VIdWetceK,-32.89,-48.22,-33.12
TXN_XQOF3oJya8T2,-33.09,-31.35,-47.79
TXN_Eb-Mi8kDTk5W,-44.82,-30.66,-48.51
TXN_JKsaZF@Hn8kA,-45.62,-41.85,-45.8
TXN_vE3MKy46cPpO,-33.12,-41.74,-36.96
TXN_Cr@fnn3IBaXc,-40.88,-42.13,-39.68
TXN_sx1q6bd-Xe83,-31.53,-31.8,-37.18
TXN_H7J@JMO5wbzT,-46.81,-44.23,-46.1
TXN_H0HRek7m5Wu1,-46.96,-32.35,-40.16
TXN__uzKhBC7SS1X,-35.68,-49.28,-38.44
TXN_J4Mbgk17Hf2i,-39.08,-31.12,-32.92
TXN_VfWGpEy@f8e0,-36.53,-47.69,-34.26
TXN_7zGSyM4xj-7f,-38.7,-47.19,-48.01
TXN_Ke6c2yzPacxS,-42.16,-42.5,-47.53
TXN_KlsqhAniO3YE,-37.76,-33.48,-40.33
TXN_jgKZdqClPchp,-30.31,-43.54,-38.07
TXN_ZzrrzZmReUvp,-49.15,-37.13,-48.12
TXN_i1Sze6Cx0ukP,-47.41,-35.81,-31.18
TXN_7HpROMdPe3Jr,-36.79,-41.58,-31.2
TXN_KPg_mXc-99vj,-33.62,-49.75,-39.83
TXN_OtHPirh7rqsB,-37.13,-34.46,-45.81
TXN_nczHbqq16ob7,-49.94,-43.47,-37.19
TXN_S7ytal2fLeyU,-39.61,-30.77,-31.21
TXN_F_fdg4oRxwvo,-37.81,-30.28,-34.91
TXN_O_OjPVsHuP0_,-45.81,-33.38,-37.58
TXN_FSdmsgvNvh5e,-45.29,-46.32,-33.12
TXN_FrNX_mNfDpmU,-37.17,-40.65,-30.84
TXN_xw4w2SQ9mQTm,-34.16,-36.95,-32.65
TXN_HLixwDJ20-ca,-43.32,-49.43,-35.96
TXN_vCMwYMYpk-s-,-41.22,-32.93,-48.83
TXN_q8cbRZEEtVY1,-32.66,-47.83,-45.58
TXN_2k_XSGNV0iH@,-41.57,-38.31,-38.23
TXN_FHm3E_FGbpJe,-30.34,-35.95,-49.77
TXN_yaYYTrCoA4fL,-45.72,-34.42,-33.89
TXN_2wwVpDCg-ufV,-30.75,-42.04,-30.84
TXN_wAkaXWgv@e@k,-33.6,-43.14,-42.33
TXN_4-w_dX_bcNyh,-31.26,-30.11,-33.95
TXN_uXZDFqwyqh5d,-32,-43.88,-47.78
