TRANSACTION_ID,RANDOM_VALUE
TXN_I7qDPDrxjQXt,0.585938421
TXN_Ba1wwEC4VumN,0.855911394
TXN_N80rVgW6iO5h,0.011411887
TXN_gR9ndprMmxzj,0.593746666
TXN_iZEl5mZ2vDQO,0.349848089
TXN_DNjiWcgpSdZ5,0.79359181
TXN_oBxqkBOqCl3x,0.543054615
TXN_7bT-3UpYGJsV,0.889163561
TXN_wBLHfmcUuwCs,0.492776472
TXN_SYxwOV-bjDNj,0.088642104
TXN_wwchgNHSiLNj,0.596537894
TXN_lOClmI9mZewa,0.765238672
TXN_dPhZVo81J-B@,0.017025855
TXN_ttdHrlePQ2GO,0.57493389
TXN_gVeQogRZj3eK,0.397498129
TXN_KCzu48bx@sxN,0.872942104
TXN_kLnWpUy7pFxW,0.941491264
TXN_YOVM70o@3UdS,0.458920051
TXN_1mr4rDotR2uJ,0.477855894
TXN_-y5LU8EQP3@A,0.248857516
TXN_4Qf4Y2-e9RTL,0.05179679
TXN_HqlLRid538wR,0.148386976
TXN_NBUOELxEWs0y,0.209708642
TXN_R5lMm4@SDcZr,0.367141222
TXN_cNYZh7SWT0_Q,0.101123939
TXN_bgFBBXLTCD5S,0.685320178
TXN_BxR74W5D2qBI,0.635246229
TXN_l5EW3wfJoEkm,0.646582914
TXN_2ms3DuiPU@WX,0.476831579
TXN_Ubvpm_b-aeho,0.205580546
TXN_ys3eOs_XKtqk,0.069524453
TXN_V00Pm-TGEwLV,0.752928942
TXN_pErDMSmPyfi2,0.336462197
TXN_@IwCDoQ8AoiO,0.81971902
TXN__lPvz0l6kQzT,0.169025309
TXN_rbHHlZJbBurK,0.221285479
TXN_gEFp-oI9lgze,0.208279109
TXN_XEv3A2-xxD-3,0.529284507
TXN_MWNLCIvtRd@c,0.935052633
TXN_Et@JRxrwj0QJ,0.016880221
TXN_mH0w_9X6vXbz,0.274296071
TXN_dm6TOWH31itT,0.779230041
TXN_PLaZv@usk610,0.359835329
TXN_IFUup2Sg34@F,0.336705281
TXN_V@ka9d5UrKwO,0.683125086
TXN_42TaX@DKQho5,0.459812218
TXN_-RBLawMptiKN,0.505703568
TXN_JNB03y-jW37c,0.686226421
TXN_eM7OJN6zOC0b,0.063140323
TXN_zg5nhGQza6TA,0.462920068
TXN_6_OVbRZg-zn6,0.525857502
TXN_Gdyqtm4bccyj,0.477354372
TXN_xijUrAWMIWyn,0.392088018
TXN_AjZ0Z-5q4bRH,0.555676987
TXN_SuSC_eV-g6Pn,0.958730077
TXN_qAW5i4Uo4SsI,0.12170413
TXN_6-YhY11mK5tV,0.670813729
TXN_Zcp6BNfyc89Y,0.580506636
TXN_3ttmefRtjRmf,0.423050219
TXN_Jt4seSbfZEr0,0.802411112
TXN_BGCV8ArU5nxF,0.581368084
TXN_tD2hMvz6dmoG,0.261284697
TXN_2eaDIXTFXVt7,0.158163402
TXN_oeiHRnZiPN@v,0.492126189
TXN_1PTx66WTbD3t,0.866095841
TXN_n-cvzNJUg2WQ,0.147357359
TXN_bV_Zh4hqYE8_,0.223885551
TXN_Ad3a1RqTdScf,0.731054096
TXN_Wez3ZORQyga8,0.757239711
TXN_j7pAE6yTszIN,0.360884629
TXN_@4Xn0Ch_jx@w,0.842859997
TXN_UhQfxw5pui@e,0.459129493
TXN_SV2oAoY5@D3A,0.141245231
TXN_vexbtp-twneM,0.081674858
TXN_h6kDRhQL8IxC,0.932994955
TXN_KmMzqIYVfw4I,0.789131227
TXN_ZJ@Eh@kA_eib,0.188924077
TXN_Cljjjcj8TXZQ,0.977207369
TXN_D3eaoR6GgvKb,0.556309002
TXN_ccwzaHqK8ffY,0.275501782
TXN_2nMwdllvBkRF,0.672310426
TXN_6nMQc16VOQYl,0.110754384
TXN__tk_WGd@Qo5V,0.75380522
TXN_qqbkngwFI4tz,0.463970221
TXN_1_cXLSnGy0SI,0.509949589
TXN_zUye3G3M49H8,0.964201939
TXN_6Hvz7@hQ1mDx,0.445366802
TXN_FW5-6EzVVaps,0.265869599
TXN_Wph@YEVNY6J8,0.007889262
TXN_scv-9VG9iuGD,0.337023654
TXN_FeF_wy_sToNg,0.039985771
TXN_mzrFlPXnp34n,0.576962233
TXN_JaUO_lwJwfz@,0.726873915
TXN_rrtZdSOHhBzh,0.375967337
TXN_wqNNMEv2K0Gx,0.663772591
TXN_a7b3lMbgt2-j,0.618541342
TXN_Y1w7jO2dPcU3,0.253861378
TXN_XoLZ1VoUXbfJ,0.269753296
TXN_RWEnLk3HWJhA,0.442256511
TXN_f2PZMYVY039K,0.704763269
TXN_O9hzA2o6iys3,0.325219835
TXN_IrHD@lK_MQEL,0.905538171
TXN_FKWq-JYWuxsu,0.324645113
TXN_mX130QDd0YGh,0.655289436
TXN_sa0UXF@azjdg,0.414500149
TXN_GUs9KW4FAMI3,0.080068116
TXN_d0YA29UqWVVk,0.994920747
TXN_oDsfoq5WxGOb,0.885616198
TXN_C2TreOnjA7wW,0.795030685
TXN_RNVa0SXdGJ87,0.365984103
TXN_DAzeNH@FSDeL,0.474890953
TXN_mDjI01M-Mo5j,0.593607012
TXN_yZ1uLjSI1Vd2,0.668935669
TXN_aBh@MWTK0LrR,0.395946535
TXN_tvTf_1rVqk4S,0.974132476
TXN_IHReOtJmxiKT,0.706271893
TXN_4Mf2cS3EAKow,0.848895144
TXN_tBcWYxZhCOBG,0.223692219
TXN_zrulWFgGGMr0,0.674003444
TXN_xd1gu2e0dEU0,0.555226198
TXN_aGGVLOr4QOmW,0.560784677
TXN_xOa8uNsniFKI,0.134387633
TXN_gDBcH0_fgeXD,0.44288278
TXN_lg0A820tYLYx,0.599344607
TXN_94rpwkiOd1Nw,0.194439877
TXN_H1u_3JOMKcb7,0.273805843
TXN_wkFy5r9TQv__,0.737355216
TXN_3B3xAmQ90UZ-,0.924143733
TXN_lAd9a-J7psPa,0.28638556
TXN_Z0k8_5IWKWwI,0.329858295
TXN_QYUUI2rEbVzj,0.998323376
TXN_AKQ35yiIQhyZ,0.111696512
TXN_oTN0afe1Ezir,0.4644553
TXN_@qM_n3WZGEnz,0.78083273
TXN_pq3pYBQdGQJr,0.003398679
TXN_IhpoaywmxyeT,0.293821227
TXN_60j87mhyGD29,0.089995487
TXN_JgCQxhe52tMs,0.684150217
TXN_-cGI9KhEXIOO,0.12677934
TXN_3BaX4WS2-4Vn,0.967479832
TXN_MGwkIdfi49Au,0.809788105
TXN_OeNE_A1uv@l1,0.768275617
TXN_NuC5NKpVpJHs,0.07540093
TXN_ez20K@RinZft,0.509100056
TXN_pM1bn-@Ase5W,0.569112263
TXN_N7Yj8XxOH49H,0.910792831
TXN_et5pinjiIJ_d,0.442633969
TXN_bN2zY7THrVBi,0.774870341
TXN_s0SQ3OSxZoFU,0.175945917
TXN_pKVa3UU7iWmD,0.143026023
TXN_qOTTsmQC8rs_,0.59938321
TXN_BJVLy1eTE4Pm,0.945037381
TXN_WHpab@MGCgGm,0.047838059
TXN_T-aT3o8jk4xw,0.984291085
TXN_p2M4JU3FhGlF,0.976495084
TXN_WvkoV6AViAAm,0.819978503
TXN_vaSWwJLpuaYz,0.404490444
TXN_O3t6jvxQdoH7,0.104778189
TXN_k991BK5b3@M8,0.708660849
TXN_xN@SL1AvH4UX,0.781227206
TXN_zzv758dfa9CE,0.191299112
TXN_vvNYjDyz9@td,0.721575809
TXN_lPf0cxHX4J3S,0.294780591
TXN_LDSnhyVS3@A-,0.5962127
TXN_OBT_7mn4nRhi,0.419673321
TXN_HAn7gLoAz9fd,0.613735209
TXN_CLeJaAhl9Hz8,0.259247276
TXN_lwRnvESqDhXv,0.219987449
TXN_sR6rdxr1DDKf,0.959243821
TXN_WVbovUq@jJST,0.652263057
TXN_RhUrnf4vS0Bm,0.224059659
TXN_NR1H2LmpvUyj,0.869274526
TXN_LajrVTdRDXXs,0.81684123
TXN_s6euGwKwyP4U,0.711651698
TXN_auoMCkPMqMJT,0.056245878
TXN_7XDpv2SwLjhY,0.776812239
TXN_TgH0Q_YxU7ea,0.558328695
TXN_EvXGUUOMhYO9,0.15787426
TXN_M3m6W2cKKWfi,0.861921893
TXN_8nIgGtf6qpaf,0.498634606
TXN_mCN2Blqdg17x,0.43901528
TXN_ddCsSMtYv6ta,0.534175761
TXN_Z9paARV-R@af,0.911469415
TXN_PqSmvAJcsRZj,0.742440142
TXN_0VsDlijdf8pr,0.302104949
TXN_471CdqD-unig,0.345624672
TXN_SI6Q5TTzT5WF,0.170144343
TXN_Nm9H-YovIejL,0.247785217
TXN_b9Sj26f24C2t,0.6170027
TXN_mOJa-9B3B2ei,0.361138038
TXN_mrqDDNcw6oga,0.180502363
TXN_TTJY5T60iGCS,0.770262626
TXN_vPX@CFbHurLb,0.054048156
TXN__O-fLlE3b7V_,0.56581923
TXN_ayRU_UJFhR@y,0.121271312
TXN_ZmtZLWdRkuQS,0.083210949
TXN_1BLoCiOjBYw7,0.339242253
TXN_FrDfO7bgc5S3,0.557649387
TXN_utjsX29Eebi_,0.667067886
TXN_eK1XnJ3QC6n7,0.543051449
TXN_K3HgRnsJX3_x,0.792697053
TXN_ijysVB1KaQrF,0.796367131
TXN_0mUxBZVcv0nf,0.553649496
TXN_dgTHnpYuZ1A-,0.602907327
TXN_woJq-NjQ3XiD,0.080171648
TXN_CgGjOfQF-l3J,0.056133296
TXN_oTCUdx-OZaOU,0.130113751
TXN_hsRF9F1ttJP1,0.260822568
TXN_@tVtv-zmUUkO,0.559124049
TXN_FQXCK1mio3Be,0.6473896
TXN_hVTsybVEmfeG,0.832465493
TXN_k20fKYPdGt7d,0.882483023
TXN_AMMIebZeLJEq,0.577214474
TXN_KizUU0VXRNAY,0.251028254
TXN_7JBm7gf4DcxW,0.562337261
TXN_Dl74R_6IdQ_c,0.471773614
TXN_vpvznUjJzN0U,0.216362155
TXN_or_1saqO8NyR,0.891268042
TXN_0mbR84-Fc_L3,0.796002369
TXN_FLJnx2HhK32C,0.674580443
TXN_qAna65SQS0w0,0.341813911
TXN_UvlnvMoHD5Bb,0.165813932
TXN_BSeiGe5jpp39,0.616052111
TXN_hKkBspjiD7Vy,0.449352435
TXN_vxkW38rPXzRl,0.364836627
TXN_ArsbzQPW7hY6,0.14740607
TXN_REJurhxBtofz,0.866604508
TXN_bcnmJOEDVeND,0.957631649
TXN_dx6-H@yQ@VnA,0.660324071
TXN__qd3eRhGYBXt,0.811476741
TXN_dZd-td6GNwRA,0.749539781
TXN_d25RLca@mYaB,0.04365146
TXN_CCPN5ju2q@2k,0.06824753
TXN_8P586f9WVcM2,0.206171876
TXN_xbCqCZc1Tmbn,0.12831422
TXN_HMwfJ2Hjx4gY,0.180084529
TXN_WEvz@9M@phF9,0.375949421
TXN_bKfEjDoGyP@p,0.895125482
TXN_zXXmht9G-mSF,0.453440377
TXN_G8HedJP8XBv7,0.798700703
TXN_k-H_IfViyYe7,0.699757173
TXN_7zdG3BpbmICZ,0.271055702
TXN_avpZ_Z1zz-yA,0.588140421
TXN_-muG8unVZ7zd,0.731816869
TXN_xFBj0AZS1NkZ,0.637765643
TXN_k-Ya-YNSvAfj,0.970021665
TXN_bF-oNbpMpSfV,0.240776401
TXN__yY0swjbg__e,0.055880656
TXN_MYJ4EJ5R4qg@,0.392531189
TXN_OtG0TB_KB60A,0.188800695
TXN_B6LpWMn5YoC@,0.342021519
TXN_yIJh1AqAma49,0.056261181
TXN_67OF3zR2U5cg,0.842570534
TXN_BJKjixMl1kbY,0.583582872
TXN_tiwfD0b7St@Y,0.183549883
TXN_nadIEM4Ybenn,0.212158693
TXN_po-o7rRxfsdb,0.589059137
TXN_Y5Qbt8dD3@g4,0.636731349
TXN_MJKQM-Sir_Mg,0.249578745
TXN_CxUqjIJyvzBu,0.579102296
TXN_t5De192LQHuj,0.480886313
TXN_LkNtIAaWSrqO,0.461934013
TXN_F-JCYTmuViDH,0.047908316
TXN_FGbO3Ucfzsj2,0.690148789
TXN_xHv8FhQLIm4I,0.871160372
TXN_vUDzp3MmmJT9,0.035926399
TXN_saY1ECdWfHwo,0.145067513
TXN_o3QdKO2GjSTM,0.635052552
TXN_EAa-3Wx0b0lJ,0.011218606
TXN_XkjrMS63-6Ey,0.85874396
TXN_RXbzoDJ8ZRO2,0.824548452
TXN_evkg3hkj-wYo,0.871569848
TXN_Nb724ZXIJNmF,0.050107795
TXN_eLl1onNPcN@@,0.156734243
TXN_TvSXhkeTAojj,0.647870473
TXN_-JwjYl9I@Fc_,0.262491823
TXN_bOyqTx36O-SE,0.801606229
TXN_ciR7BOnTA3L5,0.034832914
TXN_dCcnSiTsJlcf,0.490383213
TXN_RW_GRyUp7Jd0,0.309386178
TXN_EuL7vRef-2Mi,0.650802166
TXN_Nemmz35Ds4Jf,0.414071209
TXN_zkkIOExWrTH5,0.427689864
TXN_cVCCnHHNi58P,0.687502376
TXN_3dFaZhnRvcJs,0.91628419
TXN_k1LZ-PtXOItU,0.09343602
TXN_d_h02wuiXwRq,0.815743104
TXN_Lc9heR1oe4Kl,0.678939333
TXN_qqV@Ucjj69a1,0.150678415
TXN__zpoOsP5cx5f,0.926978749
TXN_w_9t4L1bkjae,0.287853372
TXN_LjnuR9wdN53x,0.52444338
TXN_-mCQQVPOavi6,0.454644272
TXN_AMulNMGeLC80,0.817700435
TXN_khKDwp4a15so,0.779676503
TXN_MRXNbEl8ZmJ8,0.011617794
TXN_vCFa9NW8@4nu,0.080208814
TXN_tviVHe_RKHWq,0.049655823
TXN_SBdEPVBvMl@d,0.127699065
TXN_Z6h6wb_5i_gk,0.213696417
TXN_Sqcz2RUJpp31,0.383908348
TXN_VDWxyv9lFMdX,0.588789383
TXN_mtHjgS_9LXrW,0.730428453
TXN_8Ern7MMSvbdv,0.53720361
TXN_FCR6zNd3JaiO,0.3008902
TXN_zYbMNM8WIs59,0.281383337
TXN_T8rC-O_kwAPs,0.105431213
TXN_NC40J14LXRkV,0.706086385
TXN_rCnDkbcOdqRE,0.728203985
TXN_9taBAT1QYqbt,0.195097762
TXN_Y9D4R3S70MLo,0.731079232
TXN_htKEvAm172Ut,0.443179362
TXN_lwD0U1Iy6dmI,0.774478573
TXN_5dKo6PZgEFng,0.685078729
TXN_Tk505Bsk5fWk,0.334145835
TXN_qlnRUfVkkei2,0.090397764
TXN_2lF@IttT4v19,0.657117597
TXN_oPWEyDGmJ-on,0.294640529
TXN_V5ZzvzrClHXn,0.144613308
TXN_OYSBqA2jmJKf,0.523256215
TXN_Iz4KuYZVTHI7,0.362200024
TXN_2s9gaqnG0lE@,0.718720531
TXN_WY10CU@WqC7N,0.947640463
TXN_EUCigJwjl5PP,0.003500521
TXN_C6NyI@1J-Lgg,0.852718862
TXN_vLIpBnZbiCDs,0.540701747
TXN_Y7Lx8_oEoioS,0.994838656
TXN_t8xYd6@b4suz,0.103953747
TXN_mYdwzjmZ-Ag-,0.241379428
TXN_b3HPExMGA7J3,0.310394228
TXN_8Y8AsFsgageg,0.907464562
TXN__8DEgIB7axPG,0.487343126
TXN_joOB@EJH38Mn,0.300201165
TXN_kNtka-yAfdE0,0.638559358
TXN_2fX3lQ@9euP9,0.390831188
TXN_fvXlUlCLrBXQ,0.125940393
TXN_J8SsPqY8Ivzc,0.040120365
TXN_@byReN_0OWko,0.722383174
TXN__QEah6zlZcUW,0.030871038
TXN_Iiod0Pdu76XN,0.113404995
TXN_W-GZ4ZtUQhYE,0.193619122
TXN_RH6KWB6GyrdT,0.979066123
TXN_@28xJFkdARqg,0.937918648
TXN_KWLf4xPQVrHO,0.678017
TXN_ZJi0RmT8Igyj,0.94905426
TXN_Ml7KuNWxjcaW,0.261374024
TXN_nmcjKHJS5Yr3,0.975741452
TXN_GV15h8vFeLZr,0.57782644
TXN_oXJxRETIK7g2,0.645601968
TXN_-6xtVFwd_ZJG,0.840840717
TXN_u5jgVllEoyNP,0.496936916
TXN_WurxRig7w9tJ,0.914690729
TXN_9vonZ2VMPuH6,0.193183285
TXN_73HFEzDWEwZi,0.169716773
TXN_v9@pCfqi6i-I,0.091939028
TXN_0flMgKeTVien,0.721801323
TXN_53hZZowKFo@o,0.902535124
TXN_8jKQHDBGHE@m,0.150830913
TXN_pCpCyxGSiBRS,0.675896436
TXN_iJ5y-FzV0ime,0.803739761
TXN_70Dax04z3gsr,0.886581047
TXN_6QV-pz23bfWz,0.135898748
TXN_GafUHrCI3h6V,0.017805091
TXN_WxNDHPYd_9@c,0.335662908
TXN_SbGuue-ZGWFK,0.659310948
TXN_AFNBm7xgdAvZ,0.478766194
TXN_CbxpUWJLA-ck,0.223789181
TXN_qqiOoPVtcRjW,0.54137766
TXN_Ajh7W7zW76_7,0.792868157
TXN_H0qD_tIqCR@G,0.081147656
TXN_4hNzCXSyX@V5,0.604843857
TXN_HOJXPodKG0OV,0.424098214
TXN_Gr5Sf9wTPPzl,0.762706012
TXN_1OWHp1aNx1lc,0.105482918
TXN_Blx6cN@_JoLx,0.723715825
TXN_qMWyEtyOEjr_,0.037033929
TXN_QrJP4-kjG9N4,0.034987925
TXN_21056Xd6MZcB,0.54960624
TXN_xNzaD6XUHbUU,0.579326815
TXN_fW8jl7tk6KDW,0.890523852
TXN_Rbv6iPdsE79w,0.832880883
TXN_@TMJTVo4Z6wI,0.240731329
TXN_vx@evZ9mi0iK,0.002688402
TXN_0yvwh3HiAGRI,0.673089322
TXN_QJv_hV8VHDuv,0.137231824
TXN_ijNkrqleT@cI,0.925505042
TXN_YB7pKdO@gTlQ,0.914454543
TXN_zWhnXBmmJ-9E,0.371228717
TXN_@roFtBBSwI5Q,0.504155523
TXN_2qgu6GiTJIun,0.571530203
TXN_OKe4oibgPqS8,0.199620566
TXN_N5tDA6DQ@kf9,0.087118309
TXN_Tiexvk1Z51H-,0.900556081
TXN_VLeNOYNn1duU,0.371253898
TXN_5_p7CzqasCuM,0.255840172
TXN_t96BXGop@8Tt,0.381296823
TXN_QcwDJGOuZEPP,0.226845233
TXN_h3g1W3JVfUUh,0.724219362
TXN_KUPgy6dJGPeY,0.794298349
TXN_Wc9WlTijFBDj,0.306654564
TXN_HlvyTU4dEq@3,0.236036395
TXN_9_X9IdoUldXC,0.613748751
TXN_cr6U_1WyN53Y,0.861637036
TXN_C__VrHbRhTqD,0.678930968
TXN_4umy3Z8g-XDX,0.583130945
TXN_ZynzKprGePPG,0.938634423
TXN_PhI@Jo2X22wO,0.164200191
TXN_4B54s2iv7FFv,0.842709585
TXN__glBlY0bpliV,0.582070007
TXN_ScwhgrKX2bjW,0.77211457
TXN_6hDUHQfp2g21,0.635004077
TXN_N-YHMvkVUKXf,0.794842414
TXN_-YnOXkSSRCpv,0.91939835
TXN_oBW8Oxt4hBXk,0.421031
TXN_Dd4vN4m-OiHn,0.366075299
TXN_4eitcsl4i1A4,0.030831966
TXN_YTW_H2MvmZkt,0.098190606
TXN_n3-3R8K3dw4P,0.5636747
TXN_RpHx7Il@V5IO,0.570074922
TXN_2Ns0bwtH_PFB,0.805866026
TXN_fHJgIWH_47z7,0.63314762
TXN_XRbkBKiJvIrA,0.687155397
TXN_XM7hGNQrUjDG,0.73509796
TXN_BiQOBgJqG1Rs,0.957185485
TXN_zRJQnNZNMAn4,0.388146331
TXN_obDLWpj-C@ld,0.437872827
TXN_OSc-8BDGR_Ax,0.527405824
TXN_Loq9@ik9GpxF,0.133069846
TXN_kHYPCkj3cfk4,0.534150205
TXN_nP2djtOWQqM2,0.406408371
TXN_9_23pTZkTXSi,0.768168967
TXN_rFNGulGbby7M,0.694180086
TXN_Hb@OC6AGwEWZ,0.134933837
TXN_dMsmrkbtu3Aq,0.668533686
TXN_@pIlRrxaonn_,0.30511184
TXN_vyMAxekdrbE@,0.321897791
TXN_5fKcX_rxli5g,0.451070614
TXN_@I6OiJh68@5K,0.216052031
TXN_I1WFPM1NBT2e,0.054585632
TXN_sabrj@giugjE,0.020471316
TXN_nmJ4wnK3icQn,0.636993008
TXN_KeT@NiCx1FDc,0.642861562
TXN_PKOkDNaoHDg-,0.234748526
TXN_4FYf0HI0kS6D,0.834591846
TXN_O20wwnzbSmtE,0.414674901
TXN_5S11A2Dp5nl2,0.327783958
TXN_1Ah638q61Z8H,0.615565964
TXN_aEEKQ_hT@Kg_,0.419633783
TXN_LMRldzeqUoe5,0.899907164
TXN_1vyHKaY0geY9,0.739898427
TXN_PkXhwPz-Yn2u,0.281663898
TXN__NeReFQTzbaB,0.230230608
TXN_tJSXgCzGdB-O,0.894251128
TXN_0fHk5He364yj,0.140746427
TXN_AMg3oSlRLBgl,0.054938698
TXN_PppOQD0F53P2,0.312680396
TXN_UedUkr7OW@0s,0.181916737
TXN_J8fZYf8jE2WE,0.143650218
TXN_C1qLqKgWM-jV,0.82597171
TXN_GLNL0QRMgik@,0.408918688
TXN_k9R4NQOO6OOu,0.36742856
TXN_7E3GWW4QoccJ,0.527228951
TXN_AxRCb-nO2W4Q,0.050233778
TXN_NHOhH5HHxBdt,0.027840896
TXN_-P5y@9WWHuoz,0.894584941
TXN_D5O5yAWVZ30-,0.345145417
TXN_53@osX05WaTE,0.990545788
TXN_R-RSE6srgwuq,0.331935598
TXN_nvyaJVApja36,0.777059725
TXN_PdcTFZaZH4ez,0.513769298
TXN_5HWNrgDZB4J@,0.875741014
TXN_RG51F2OxHZQS,0.301683233
TXN_Uj0kcvuyY-0k,0.206635736
TXN_Ye3tzB6VwIb7,0.35572869
TXN_xrLcJF5CkV2U,0.785175215
TXN_Fd2IAXCDyGHj,0.65179867
TXN_X7IbMqAfDYcl,0.681595297
TXN_I5dVzYwfRI4T,0.507427732
TXN_lf3U4IrDHA_G,0.919497164
TXN_Fk129iJ6TL2@,0.762894256
TXN_xnoQvcH_M1rX,0.345718678
TXN_-mKR62ND1yQA,0.274580126
TXN_Y0nZY542r97E,0.173252483
TXN_EdE_C4LDOK4N,0.576321435
TXN_4fFTiysTOFlE,0.184658508
TXN_lN6pax1KA4ND,0.770561772
TXN_4WHMKngt70zA,0.367893563
TXN_TuBPeqVBSj0X,0.73822242
TXN_vXGrZXAMjV9Q,0.337124729
TXN_lFmTVGz2RQjY,0.095454238
TXN_JFgm5afdoOSR,0.107090022
TXN_0JLdzb86ZezR,0.440589012
TXN_enXgLaGA2foL,0.664085391
TXN_EsIhjmoKAKoS,0.065204184
TXN_zx6hn@2Zg2bR,0.195350473
TXN_j03lAO1wch4S,0.362631354
TXN_xEhBnF6jZfUE,0.284804752
TXN_-lhs22sLtSQL,0.01120282
TXN_CB37J1IYDcUw,0.720302023
TXN_LIruv0LKKnOP,0.520256127
TXN_VoEe_Ah7@ilF,0.487304838
TXN_DJ4fEg0jkpFs,0.255423067
TXN_qzgX7asdFSBI,0.147211995
TXN_oqS66Ao_zBuv,0.950625109
TXN_eAyGgcqrv5L2,0.296814111
TXN_qNTwZUqNs4C7,0.602674529
TXN_W0MzlqHXE4hM,0.452436718
TXN_Izvf03PW2n5A,0.765442239
TXN_DkgqTb0j0PiN,0.125801932
TXN_untSuojlC9Rr,0.095219423
TXN_C8srEcn5n31V,0.884864413
TXN_Qf6A3mg1m9eI,0.274367625
TXN_Jv88E72tA2E9,0.068691553
TXN_ooKjhWvG2xb2,0.859248016
TXN_MXx9578405DR,0.240026099
TXN_tS611rxnf0IT,0.952882784
TXN_OS1Arr4OFo2Z,0.481949974
TXN_yBuPglipvL6p,0.155975031
TXN_Th2xvWGLlr9m,0.760513671
TXN_13m2UaX81csl,0.226661771
TXN_GOa7N-ORFb8t,0.331295879
TXN_-f0gTuEB2avs,0.291128057
TXN_alnZq@rCDB@-,0.425081035
TXN_Un4PTGdy5Hf5,0.011365383
TXN_Pj4zRnVxV-sT,0.294377596
TXN_o2WEAHLoHEmZ,0.431688833
TXN_-S4Z@qolUexW,0.219659244
TXN_2uYGVn_82XUv,0.271067541
TXN_hy1Gqnhmj1Oz,0.824469567
TXN_hls4UAXZ7K1O,0.766166535
TXN_Z1m-zqQVwL73,0.392369581
TXN_KFuMCUOu1V95,0.18562764
TXN_tzy7gPT-YjMX,0.246817889
TXN_0@MvZcrYwXyj,0.248090711
TXN_EacJwN14umMf,0.609442938
TXN_0jFplBA-_rKH,0.350114444
TXN_zUvVbn3v5VeQ,0.925529554
TXN_o_rKr6yws@ys,0.542802625
TXN_UnKXhZtgFKpw,0.194704693
TXN_ewJNmokMo4ma,0.61099041
TXN_LWE@ecEQE_gA,0.482181974
TXN_sW_hcOs558AL,0.464896217
TXN_JM_yLDYm6i80,0.89255261
TXN_fzRG4NJ@zXJA,0.02539011
TXN_zYYLUEI3q@zQ,0.202766114
TXN_Tfo@t_jYvkIe,0.36638614
TXN_ESc7QgyCqvSC,0.903301552
TXN_vZRcKzguLHDE,0.424473293
TXN_at5@Q8Pv_q22,0.651116399
TXN_cv5UqYCyAKT7,0.940361995
TXN_mdp-7aqVY2Rh,0.033985856
TXN_Mmk_hv97tP8w,0.47699707
TXN_SVnXg-VzDfII,0.373598996
TXN_a6dGx8ZuUPj4,0.113789361
TXN__KSIS6@gz1IE,0.723454606
TXN_GTZnE3hwl7Sz,0.104202504
TXN_Ewc06JwWcVfB,0.433894395
TXN_6JDv4ZCJxkvj,0.608853948
TXN_Lb8VHTyG_Gok,0.361870838
TXN_siI0v13i5YFM,0.357198384
TXN_aNN9Ur@IIO@Y,0.146643893
TXN_pLOlkb7oz@T@,0.499847122
TXN_uMrZrg50RVB@,0.271678743
TXN_i2LWbwyY-L7w,0.719216625
TXN_g46-29SPXXNK,0.993534055
TXN_iZ1OI_WwSfHT,0.037366313
TXN_mx4Px-lTnGwO,0.690010854
TXN_CeXPvApKtXND,0.417294043
TXN_iiIJBp5vT8WE,0.024293341
TXN_AU0quo0QkKYU,0.811837762
TXN_G@OGhP0iQisG,0.065780833
TXN_tk4zLWYBWQoO,0.084321394
TXN_3_7blTxr2rBJ,0.821771323
TXN_vmHrpSAsTfT9,0.511255246
TXN_xlHuq@ed6UXA,0.758630746
TXN_Y0imSsfmNSKp,0.726195296
TXN_P6K4_nrnIuWT,0.088724069
TXN_0SInVVQO6V6h,0.136433882
TXN_uftLOSAXjT6O,0.912804169
TXN_GnwHtGcMgt7O,0.917936006
TXN_YClpXQixc1TD,0.845627913
TXN_ZTz2z_eEOEEs,0.151499148
TXN_-Vs8L-@Dm43J,0.426211879
TXN_ZDCxDxKPl8ZX,0.35121812
TXN_OO-6I4jDDmKT,0.222823953
TXN_12erSXJK7Eet,0.997690691
TXN_f0oMXt9pltv5,0.627916367
TXN_v9pqtOl-x0zh,0.570275421
TXN_WVWhC0cDrDve,0.808951704
TXN_w30dyOp190Fe,0.283918234
TXN_NSXfQhC374Fn,0.921744191
TXN_Tv9lufVFTRVr,0.656961044
TXN_IrgUBRfGYOgJ,0.949588415
TXN_bnd8XNeqYrnD,0.871844765
TXN_CeTjoyHqRx8o,0.029673295
TXN_1WZesNDxFrc_,0.272183946
TXN_E66ZOKQwwiKi,0.716080639
TXN_6qE@jJTL-n2r,0.5116427
TXN_rVy98l7THLpS,0.825497341
TXN_8NNub3U_oK3Z,0.877450519
TXN_tN491oWxtzyR,0.80000619
TXN_aacBJEBzL0vF,0.857399338
TXN_ZDJQDb_ZjXSf,0.850303232
TXN_XF5YqnSVI8X_,0.050193566
TXN_Vk8i6h6sJ4pN,0.054327474
TXN_COf69JH1YrGU,0.27492476
TXN_rGj5IQAU1VY7,0.924902762
TXN_vXLdR5WI00F0,0.365689755
TXN_wrxOSAq6vZVv,0.695138227
TXN_up2aVvg5-8ke,0.181338439
TXN_Db32zbuQDbCW,0.871827421
TXN_8U_JsNy5HqCH,0.271203301
TXN_hgWF8_HbR8Z3,0.656119915
TXN_lu@Td9ui2xc0,0.048580941
TXN_jYQJ_MJaOxhH,0.768829915
TXN_Bhu9MUu_Fo9t,0.057359347
